model,assignment,cell_group,question_id,round,emotion,personality,passed,total,role,sentiment_negative
mistral_small_3_24b_awq,shared54,worst,arc193_b,0,anger,HHL,70,282,reviewer,1
mistral_small_3_24b_awq,shared54,worst,arc193_b,1,anger,HHL,70,282,reviewer,0
mistral_small_3_24b_awq,shared54,worst,arc193_b,2,anger,HHL,70,282,reviewer,0
mistral_small_3_24b_awq,shared54,worst,arc194_a,0,anger,HHL,70,282,reviewer,0
mistral_small_3_24b_awq,shared54,worst,arc194_a,1,anger,HHL,70,282,reviewer,1
mistral_small_3_24b_awq,shared54,worst,arc194_a,2,anger,HHL,70,282,reviewer,0
mistral_small_3_24b_awq,shared54,worst,arc194_b,0,anger,HHL,70,282,reviewer,0
mistral_small_3_24b_awq,shared54,worst,arc194_b,1,anger,HHL,70,282,reviewer,0
mistral_small_3_24b_awq,shared54,worst,arc194_b,2,anger,HHL,70,282,reviewer,0
mistral_small_3_24b_awq,shared54,worst,arc195_c,0,anger,HHL,70,282,reviewer,1
mistral_small_3_24b_awq,shared54,worst,arc195_c,1,anger,HHL,70,282,reviewer,1
mistral_small_3_24b_awq,shared54,worst,arc195_c,2,anger,HHL,70,282,reviewer,1
mistral_small_3_24b_awq,shared54,worst,arc195_d,0,anger,HHL,70,282,reviewer,0
mistral_small_3_24b_awq,shared54,worst,arc195_d,1,anger,HHL,70,282,reviewer,0
mistral_small_3_24b_awq,shared54,worst,arc195_d,2,anger,HHL,70,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,1873_A,0,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,1873_A,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,1873_A,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,1873_D,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,1873_D,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,1873_D,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,1883_B,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,1883_B,1,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,1883_B,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,1883_C,0,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,1883_C,1,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,1883_C,2,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,1899_B,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,1899_B,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,1899_B,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2777,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2777,1,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,2777,2,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,2784,0,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,2784,1,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,2784,2,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,2808,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2808,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2808,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2811,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2811,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2812,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2816,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2817,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2817,1,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,2817,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2825,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2833,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2847,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2847,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2849,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2849,1,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,2849,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2868,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2870,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2870,1,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,2870,2,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,2882,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2886,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2886,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2902,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2915,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2919,0,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,2919,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2919,2,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,2921,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2952,0,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,2952,1,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,2952,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2954,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2955,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2977,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2998,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,2998,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3024,0,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,3024,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3024,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3025,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3025,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3025,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3032,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3032,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3032,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3044,0,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,3044,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3044,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3055,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3055,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3055,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3166,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3188,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3188,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3192,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3193,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3195,0,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,3195,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3195,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3203,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3203,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3203,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3213,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3220,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3223,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3223,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3223,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3225,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3229,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3229,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3243,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3243,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3243,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3246,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3246,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3246,2,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,3249,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3249,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3251,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3251,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3261,0,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,3261,1,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,3261,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3263,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3263,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3265,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3269,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3298,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3298,1,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,3298,2,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,3312,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3312,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3312,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3324,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3324,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3324,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3329,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3345,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3345,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3345,2,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,3362,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3388,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3394,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3394,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3394,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3402,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3402,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3402,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3408,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3412,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3421,0,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,3421,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3426,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3464,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3464,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3464,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3471,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3476,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3478,0,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,3478,1,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,3478,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3490,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3495,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3495,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3495,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3496,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3496,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3510,0,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,3510,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3510,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3515,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3517,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3518,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3518,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3518,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3527,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3534,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3534,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3534,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3535,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3551,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3555,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3559,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3560,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3560,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3560,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3567,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3571,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3571,1,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,3571,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3603,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3605,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3607,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3607,1,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,3607,2,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,3621,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3621,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3621,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3629,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3629,1,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,3629,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3637,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3637,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3637,2,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,3647,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3647,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3647,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3648,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3648,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3648,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3649,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3649,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3649,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3657,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3674,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3674,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3674,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3676,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3680,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3683,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3683,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3683,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3686,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3696,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3700,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3700,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3700,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3702,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3704,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3704,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3704,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3709,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3709,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3714,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3714,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3714,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3722,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3722,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3722,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3731,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3736,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3743,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3743,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3743,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3744,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3744,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3744,2,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,3751,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3751,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3771,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3771,1,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,3771,2,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,3785,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3785,1,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,3786,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3786,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3786,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,3793,0,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,3793,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,abc301_b,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,abc301_b,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,abc301_b,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,abc301_e,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,abc301_e,1,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,abc301_e,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,abc302_e,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,abc302_e,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,abc302_e,2,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,abc303_a,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,abc303_b,0,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,abc303_b,1,happiness,HHH,101,282,reviewer,0
mistral_small_3_24b_awq,shared54,best,abc303_d,0,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,abc303_d,1,happiness,HHH,101,282,reviewer,1
mistral_small_3_24b_awq,shared54,best,abc303_d,2,happiness,HHH,101,282,reviewer,1
